,title,label,tokens
798,Has the potency of pot changed since President Obama was in high school?,1,"['has', 'the', 'potency', 'of', 'pot', 'changed', 'since', 'president', 'obama', 'was', 'in', 'high', 'school', '?']"
799,Change We Can Believe In,1,"['change', 'we', 'can', 'believe', 'in']"
800,Peanut Product Recall Took Company Approval,1,"['peanut', 'product', 'recall', 'took', 'company', 'approval']"
801,Action for 25th Legislature,1,"['action', 'for', '25th', 'legislature']"
802,Democratic National Convention Committee,1,"['democratic', 'national', 'convention', 'committee']"
803,Iraq pullout could create chaos,1,"['iraq', 'pullout', 'could', 'create', 'chaos']"
804,In Obama's Words,1,"['in', 'obama', ""'s"", 'words']"
805,"For Education Secretary, Stimulus Means Dollars and Risk",1,"['for', 'education', 'secretary', ',', 'stimulus', 'means', 'dollars', 'and', 'risk']"
806,VIDEO: Special Preview Of Jersey Shore In Miami!,1,"['video', ':', 'special', 'preview', 'of', 'jersey', 'shore', 'in', 'miami', '!']"
807,Obama Promises Abortion in Public Plan,1,"['obama', 'promises', 'abortion', 'in', 'public', 'plan']"
808,Popular baby names,1,"['popular', 'baby', 'names']"
809,Top Presidential Candidate 2008 Websites,1,"['top', 'presidential', 'candidate', '2008', 'websites']"
810,speech in Cincinnati,1,"['speech', 'in', 'cincinnati']"
811,Louise Slaughter on Twitter,1,"['louise', 'slaughter', 'on', 'twitter']"
812,Laws Affecting Reproductive Health and Rights: 2013 State Policy Review,1,"['laws', 'affecting', 'reproductive', 'health', 'and', 'rights', ':', '2013', 'state', 'policy', 'review']"
813,Fox News Sunday,1,"['fox', 'news', 'sunday']"
814,International Energy Statistics,1,"['international', 'energy', 'statistics']"
815,Donald Trump Sets Conditions for Defending NATO Allies Against Attack,1,"['donald', 'trump', 'sets', 'conditions', 'for', 'defending', 'nato', 'allies', 'against', 'attack']"
816,The State of Working America 20067 pdf,1,"['the', 'state', 'of', 'working', 'america', '20067', 'pdf']"
817,"Bill Clinton Says He 'Never Said A Bad Word About Senator Obama,' At mtvU's First 'Editorial Board'",1,"['bill', 'clinton', 'says', 'he', ""'never"", 'said', 'a', 'bad', 'word', 'about', 'senator', 'obama', ',', ""'"", 'at', 'mtvu', ""'s"", 'first', ""'editorial"", 'board', ""'""]"
818,Trump on Prejean: Same as Obama,1,"['trump', 'on', 'prejean', ':', 'same', 'as', 'obama']"
819,"Donald Trump, Billy Bush: Interview Scrambles Race",1,"['donald', 'trump', ',', 'billy', 'bush', ':', 'interview', 'scrambles', 'race']"
820,Transcript: Interview with Donald Trump,1,"['transcript', ':', 'interview', 'with', 'donald', 'trump']"
821,Rep. Michael McCaul (R-TX) Appears on Face the Nation,1,"['rep.', 'michael', 'mccaul', '(', 'r-tx', ')', 'appears', 'on', 'face', 'the', 'nation']"
822,Energy and Commerce Committee,1,"['energy', 'and', 'commerce', 'committee']"
823,Meet Barack Obama,1,"['meet', 'barack', 'obama']"
824,Redirect Notice,1,"['redirect', 'notice']"
825,"Carolyn B. Maloney on Twitter: ""Women's health & wellbeing don’t seem to count in the math of the GOP's merciless #PayMoreForLess healthcare bill. We must not defund @PPFA!… https:",1,"['carolyn', 'b.', 'maloney', 'on', 'twitter', ':', '``', 'women', ""'s"", 'health', '&', 'wellbeing', 'don', '’', 't', 'seem', 'to', 'count', 'in', 'the', 'math', 'of', 'the', 'gop', ""'s"", 'merciless', '#', 'paymoreforless', 'healthcare', 'bill', '.', 'we', 'must', 'not', 'defund', '@', 'ppfa', '!', '…', 'https', ':']"
826,Fiscal Year 2011 Email interview with Todd Harrison of the Center for Strategic and Budgetary Assessments,1,"['fiscal', 'year', '2011', 'email', 'interview', 'with', 'todd', 'harrison', 'of', 'the', 'center', 'for', 'strategic', 'and', 'budgetary', 'assessments']"
827,"Shields and Gerson on Cabinet Noms, Gun Laws, Boehner's Leadership | PBS NewsHour | Dec. 21, 2012",1,"['shields', 'and', 'gerson', 'on', 'cabinet', 'noms', ',', 'gun', 'laws', ',', 'boehner', ""'s"", 'leadership', '|', 'pbs', 'newshour', '|', 'dec.', '21', ',', '2012']"
828,U.S. Senate: U.S. Senate Roll Call Votes 103rd Congress,1,"['u.s.', 'senate', ':', 'u.s.', 'senate', 'roll', 'call', 'votes', '103rd', 'congress']"
829,CQ Vote Studies,1,"['cq', 'vote', 'studies']"
830,CPAC 2013 - Former Governor Sarah Palin (R-AK),1,"['cpac', '2013', '-', 'former', 'governor', 'sarah', 'palin', '(', 'r-ak', ')']"
831,"""One Hundred Percent"" by Club for Growth Action",1,"['``', 'one', 'hundred', 'percent', ""''"", 'by', 'club', 'for', 'growth', 'action']"
832,Browse Congressional Bills,1,"['browse', 'congressional', 'bills']"
833,Executive Order Protecting the Nation from Foreign Terrorist Entry into the United States,1,"['executive', 'order', 'protecting', 'the', 'nation', 'from', 'foreign', 'terrorist', 'entry', 'into', 'the', 'united', 'states']"
834,Debbie Wasserman Schultz on Twitter,1,"['debbie', 'wasserman', 'schultz', 'on', 'twitter']"
835,"Senator Charles Schumer NY November Midterm Elections, Nov 25 2014",1,"['senator', 'charles', 'schumer', 'ny', 'november', 'midterm', 'elections', ',', 'nov', '25', '2014']"
836,CHIP Enrollment: June 2011 Data Snapshot,1,"['chip', 'enrollment', ':', 'june', '2011', 'data', 'snapshot']"
837,"Remarks by the President on the Economy -- Knox College, Galesburg, IL",1,"['remarks', 'by', 'the', 'president', 'on', 'the', 'economy', '--', 'knox', 'college', ',', 'galesburg', ',', 'il']"
838,Memorial Day,1,"['memorial', 'day']"
839,'This Week' Transcript: Target Libya,1,"[""'this"", 'week', ""'"", 'transcript', ':', 'target', 'libya']"
840,Administration Is Seeking $700 Billion for Wall Street,1,"['administration', 'is', 'seeking', '$', '700', 'billion', 'for', 'wall', 'street']"
841,Family Policy Alliance,1,"['family', 'policy', 'alliance']"
842,HillaryClinton.com,1,['hillaryclinton.com']
843,"This Labor Day, we need protests",1,"['this', 'labor', 'day', ',', 'we', 'need', 'protests']"
844,Breaking down barriers for African Americans – Hillary for America – Medium,1,"['breaking', 'down', 'barriers', 'for', 'african', 'americans', '–', 'hillary', 'for', 'america', '–', 'medium']"
845,WarOnPoverty50,1,['waronpoverty50']
846,Supreme Court Vacancy Video,1,"['supreme', 'court', 'vacancy', 'video']"
847,U.S. House Committee on Foreign Affairs,1,"['u.s.', 'house', 'committee', 'on', 'foreign', 'affairs']"
848,"Outlook, Office, Skype, Bing, Breaking News, and Latest Videos",1,"['outlook', ',', 'office', ',', 'skype', ',', 'bing', ',', 'breaking', 'news', ',', 'and', 'latest', 'videos']"
849,Remarks by the President on Oil and Gas Subsidies,1,"['remarks', 'by', 'the', 'president', 'on', 'oil', 'and', 'gas', 'subsidies']"
850,Have You Been to Iraq — 76 Sens Say They Have by Patrick Fitzgerald,1,"['have', 'you', 'been', 'to', 'iraq', '—', '76', 'sens', 'say', 'they', 'have', 'by', 'patrick', 'fitzgerald']"
851,House GOP Introduces Keep Terrorists Out of America Act,1,"['house', 'gop', 'introduces', 'keep', 'terrorists', 'out', 'of', 'america', 'act']"
852,Should ISIS' gains lead to more U.S. troops in Iraq?,1,"['should', 'isis', ""'"", 'gains', 'lead', 'to', 'more', 'u.s.', 'troops', 'in', 'iraq', '?']"
853,Resource Not Available,1,"['resource', 'not', 'available']"
854,Individual Income Tax Returns Publication 1304 (Complete Report),1,"['individual', 'income', 'tax', 'returns', 'publication', '1304', '(', 'complete', 'report', ')']"
855,Transcripts,1,['transcripts']
856,State of the Union 2013,1,"['state', 'of', 'the', 'union', '2013']"
857,Statement by the President,1,"['statement', 'by', 'the', 'president']"
858,Ron Paul Praises Embattled RNC Chief Michael Steele For Leadership On Afghanistan,1,"['ron', 'paul', 'praises', 'embattled', 'rnc', 'chief', 'michael', 'steele', 'for', 'leadership', 'on', 'afghanistan']"
859,"Outlook, Office, Skype, Bing, Breaking News, and Latest Videos",1,"['outlook', ',', 'office', ',', 'skype', ',', 'bing', ',', 'breaking', 'news', ',', 'and', 'latest', 'videos']"
860,Palin tries new tactic to unload hated jet: Gov. Sarah Palin background,1,"['palin', 'tries', 'new', 'tactic', 'to', 'unload', 'hated', 'jet', ':', 'gov', '.', 'sarah', 'palin', 'background']"
861,Barasso Ready to Question Kagan,1,"['barasso', 'ready', 'to', 'question', 'kagan']"
862,Transcript Briefing by Press Secretary Robert Gibbs,1,"['transcript', 'briefing', 'by', 'press', 'secretary', 'robert', 'gibbs']"
863,Israel should welcome Rouhani's election victory,1,"['israel', 'should', 'welcome', 'rouhani', ""'s"", 'election', 'victory']"
864,Uniform Crime Reports,1,"['uniform', 'crime', 'reports']"
865,Political TV Ad Archive » PolAd,1,"['political', 'tv', 'ad', 'archive', '»', 'polad']"
866,Keeping His Word: Lowering the Cost of Medicare Prescriptions,1,"['keeping', 'his', 'word', ':', 'lowering', 'the', 'cost', 'of', 'medicare', 'prescriptions']"
867,Rand Paul: Will Donald Trump betray voters by hiring John Bolton?,1,"['rand', 'paul', ':', 'will', 'donald', 'trump', 'betray', 'voters', 'by', 'hiring', 'john', 'bolton', '?']"
868,ABC News: ABC News,1,"['abc', 'news', ':', 'abc', 'news']"
869,Political Figures: C (2),1,"['political', 'figures', ':', 'c', '(', '2', ')']"
870,Rep. Ross: We need to get government running again,1,"['rep.', 'ross', ':', 'we', 'need', 'to', 'get', 'government', 'running', 'again']"
871,President Barack Obama in Portsmouth Town Hall,1,"['president', 'barack', 'obama', 'in', 'portsmouth', 'town', 'hall']"
872,“Put Palin’s WolfKilling Record on Television”,1,"['“', 'put', 'palin', '’', 's', 'wolfkilling', 'record', 'on', 'television', '”']"
873,2007 Federal Tax Rate Schedules,1,"['2007', 'federal', 'tax', 'rate', 'schedules']"
874,Web Ad A Tale of Two Mitts,1,"['web', 'ad', 'a', 'tale', 'of', 'two', 'mitts']"
875,McCain in Colorado,1,"['mccain', 'in', 'colorado']"
876,"Vladimir Putin's Approval Rating Hits All-Time High, Boosted by Syria Airstrikes",1,"['vladimir', 'putin', ""'s"", 'approval', 'rating', 'hits', 'all-time', 'high', ',', 'boosted', 'by', 'syria', 'airstrikes']"
877,"Penniless California issues IOUs to firms, clinics, taxpayers and students",1,"['penniless', 'california', 'issues', 'ious', 'to', 'firms', ',', 'clinics', ',', 'taxpayers', 'and', 'students']"
878,"As Americans Save Money, their Government Spends with Reckless Abandon",1,"['as', 'americans', 'save', 'money', ',', 'their', 'government', 'spends', 'with', 'reckless', 'abandon']"
879,Rand Paul: We Must Demilitarize the Police,1,"['rand', 'paul', ':', 'we', 'must', 'demilitarize', 'the', 'police']"
880,Remarks by the President at the Associated Press Luncheon,1,"['remarks', 'by', 'the', 'president', 'at', 'the', 'associated', 'press', 'luncheon']"
881,eCFR — Code of Federal Regulations,1,"['ecfr', '—', 'code', 'of', 'federal', 'regulations']"
882,CQ Transcriptswire > Login,1,"['cq', 'transcriptswire', '>', 'login']"
883,Morgan Griffith says EPA treats milk spills same way as oil spills,1,"['morgan', 'griffith', 'says', 'epa', 'treats', 'milk', 'spills', 'same', 'way', 'as', 'oil', 'spills']"
884,CQ Vote Studies,1,"['cq', 'vote', 'studies']"
885,GDP and the Economy Final Estimates for the Third Quarter of 2007,1,"['gdp', 'and', 'the', 'economy', 'final', 'estimates', 'for', 'the', 'third', 'quarter', 'of', '2007']"
886,Transcript of Wednesday's presidential debate,1,"['transcript', 'of', 'wednesday', ""'s"", 'presidential', 'debate']"
887,Obama Exclusive Concedes Senate Voteainst Raising Debt Limit Was Political,1,"['obama', 'exclusive', 'concedes', 'senate', 'voteainst', 'raising', 'debt', 'limit', 'was', 'political']"
888,The page you're looking for may have been moved or renamed,1,"['the', 'page', 'you', ""'re"", 'looking', 'for', 'may', 'have', 'been', 'moved', 'or', 'renamed']"
889,‘Americans need to stand together’: Hillary Clinton’s remarks following the Orlando shooting,1,"['‘', 'americans', 'need', 'to', 'stand', 'together', '’', ':', 'hillary', 'clinton', '’', 's', 'remarks', 'following', 'the', 'orlando', 'shooting']"
890,Sen. Barack Obama's answer to meeting energy demands,1,"['sen.', 'barack', 'obama', ""'s"", 'answer', 'to', 'meeting', 'energy', 'demands']"
891,Statement by the President,1,"['statement', 'by', 'the', 'president']"
892,"'This Week' Transcript: Hoyer, Boehner and Bill Gates",1,"[""'this"", 'week', ""'"", 'transcript', ':', 'hoyer', ',', 'boehner', 'and', 'bill', 'gates']"
893,Arizona Department of Public Safety,1,"['arizona', 'department', 'of', 'public', 'safety']"
894,Sen. Gregg: President Obama's Budget Proposal Is a 'Disaster',1,"['sen.', 'gregg', ':', 'president', 'obama', ""'s"", 'budget', 'proposal', 'is', 'a', ""'disaster"", ""'""]"
895,School Choice FAQ,1,"['school', 'choice', 'faq']"
896,"Data on Campaign Finance, Super PACs, Industries, and Lobbying",1,"['data', 'on', 'campaign', 'finance', ',', 'super', 'pacs', ',', 'industries', ',', 'and', 'lobbying']"
897,"Department of Homeland Security Appropriations Act, 2007 (2006; 109th Congress H.R. 5441)",1,"['department', 'of', 'homeland', 'security', 'appropriations', 'act', ',', '2007', '(', '2006', ';', '109th', 'congress', 'h.r', '.', '5441', ')']"
898,Poor and the nearpoor 1959 to 2006,1,"['poor', 'and', 'the', 'nearpoor', '1959', 'to', '2006']"
899,Cain said food stamp program use up under Obama,1,"['cain', 'said', 'food', 'stamp', 'program', 'use', 'up', 'under', 'obama']"
900,Testimony on CBO’s Assessment of the Air Force’s Plan to Acquire 100 Boeing Tanker Aircraft,1,"['testimony', 'on', 'cbo', '’', 's', 'assessment', 'of', 'the', 'air', 'force', '’', 's', 'plan', 'to', 'acquire', '100', 'boeing', 'tanker', 'aircraft']"
901,Fox News Sunday,1,"['fox', 'news', 'sunday']"
902,"Outlook, Office, Skype, Bing, Breaking News, and Latest Videos",1,"['outlook', ',', 'office', ',', 'skype', ',', 'bing', ',', 'breaking', 'news', ',', 'and', 'latest', 'videos']"
903,Illinois General Assembly,1,"['illinois', 'general', 'assembly']"
904,Health Insurance Coverage in the United States 2015,1,"['health', 'insurance', 'coverage', 'in', 'the', 'united', 'states', '2015']"
905,Top Picks (Most Requested Statistics) : U.S. Bureau of Labor Statistics,1,"['top', 'picks', '(', 'most', 'requested', 'statistics', ')', ':', 'u.s.', 'bureau', 'of', 'labor', 'statistics']"
906,The Republican Road to Recovery,1,"['the', 'republican', 'road', 'to', 'recovery']"
907,Democratic National Convention,1,"['democratic', 'national', 'convention']"
908,60 Minutes Transcript,1,"['60', 'minutes', 'transcript']"
909,Bureau of Labor Statistics Data,1,"['bureau', 'of', 'labor', 'statistics', 'data']"
910,The Texas Unmiracle,1,"['the', 'texas', 'unmiracle']"
911,Indictment US v Vince McMahon and Titan Sports New Haven Register,1,"['indictment', 'us', 'v', 'vince', 'mcmahon', 'and', 'titan', 'sports', 'new', 'haven', 'register']"
912,Barack Obama Challenges John McCain To Duel Over Taxes,1,"['barack', 'obama', 'challenges', 'john', 'mccain', 'to', 'duel', 'over', 'taxes']"
913,A comprehensive investigation of voter impersonation finds 31 credible incidents out of one billion ballots cast,1,"['a', 'comprehensive', 'investigation', 'of', 'voter', 'impersonation', 'finds', '31', 'credible', 'incidents', 'out', 'of', 'one', 'billion', 'ballots', 'cast']"
914,LexisNexis(R) Publisher,1,"['lexisnexis', '(', 'r', ')', 'publisher']"
915,The Des Moines Register,1,"['the', 'des', 'moines', 'register']"
916,The Gingrich Tragedy,1,"['the', 'gingrich', 'tragedy']"
917,Obama Criticizes McCain on Lobbyists,1,"['obama', 'criticizes', 'mccain', 'on', 'lobbyists']"
918,Cravaack Passes Amendment to Improve US Aviation Security in Opposition to Obamas Planned Disarming of Federal Flight Deck Officers,1,"['cravaack', 'passes', 'amendment', 'to', 'improve', 'us', 'aviation', 'security', 'in', 'opposition', 'to', 'obamas', 'planned', 'disarming', 'of', 'federal', 'flight', 'deck', 'officers']"
919,Barack Obama says U.S. oil production last year was highest since 2003,1,"['barack', 'obama', 'says', 'u.s.', 'oil', 'production', 'last', 'year', 'was', 'highest', 'since', '2003']"
920,TG-162: Treasury Announces $68 Billion in Expected CPP Repayments,1,"['tg-162', ':', 'treasury', 'announces', '$', '68', 'billion', 'in', 'expected', 'cpp', 'repayments']"
921,"Current-Law Distribution of Federal Taxes By Cash Income Percentiles, 2007",1,"['current-law', 'distribution', 'of', 'federal', 'taxes', 'by', 'cash', 'income', 'percentiles', ',', '2007']"
922,Part I: CNN/YouTube Democratic presidential debate transcript,1,"['part', 'i', ':', 'cnn/youtube', 'democratic', 'presidential', 'debate', 'transcript']"
923,"Table of Known Nuclear Tests Worldwide, 1945-1996",1,"['table', 'of', 'known', 'nuclear', 'tests', 'worldwide', ',', '1945-1996']"
924,Remarks by the President at GOP House Issues Conference,1,"['remarks', 'by', 'the', 'president', 'at', 'gop', 'house', 'issues', 'conference']"
925,"Hillary Rodham Clinton, Senator for New York: Floor Speech of Senator Hillary Rodham Clinton on S.J. Res. 45, A Resolution to Authorize the Use of United States Armed Forces Against Iraq",1,"['hillary', 'rodham', 'clinton', ',', 'senator', 'for', 'new', 'york', ':', 'floor', 'speech', 'of', 'senator', 'hillary', 'rodham', 'clinton', 'on', 's.j', '.', 'res', '.', '45', ',', 'a', 'resolution', 'to', 'authorize', 'the', 'use', 'of', 'united', 'states', 'armed', 'forces', 'against', 'iraq']"
926,TPMtv Extra: South Carolina Ronald Reagan Debate,1,"['tpmtv', 'extra', ':', 'south', 'carolina', 'ronald', 'reagan', 'debate']"
927,a director of research for the foreign policy program at the Brookings Institution,1,"['a', 'director', 'of', 'research', 'for', 'the', 'foreign', 'policy', 'program', 'at', 'the', 'brookings', 'institution']"
928,Massachusetts Department of Elementary and Secondary Education,1,"['massachusetts', 'department', 'of', 'elementary', 'and', 'secondary', 'education']"
929,Expanding Opportunity — #KempForum16 – Paul Ryan – Medium,1,"['expanding', 'opportunity', '—', '#', 'kempforum16', '–', 'paul', 'ryan', '–', 'medium']"
930,Country of Origin Labeling (COOL),1,"['country', 'of', 'origin', 'labeling', '(', 'cool', ')']"
931,"Outlook, Office, Skype, Bing, Breaking News, and Latest Videos",1,"['outlook', ',', 'office', ',', 'skype', ',', 'bing', ',', 'breaking', 'news', ',', 'and', 'latest', 'videos']"
932,Mike Huckabee: Fried Squirrel Out of a Popcorn Popper,1,"['mike', 'huckabee', ':', 'fried', 'squirrel', 'out', 'of', 'a', 'popcorn', 'popper']"
933,Transcript of Wednesday's presidential debate,1,"['transcript', 'of', 'wednesday', ""'s"", 'presidential', 'debate']"
934,"McConnell, Webb, Jindal express uncertainty over Iran nuclear deal",1,"['mcconnell', ',', 'webb', ',', 'jindal', 'express', 'uncertainty', 'over', 'iran', 'nuclear', 'deal']"
935,"Remarks by the President on Comprehensive Immigration Reform in El Paso, Texas",1,"['remarks', 'by', 'the', 'president', 'on', 'comprehensive', 'immigration', 'reform', 'in', 'el', 'paso', ',', 'texas']"
936,Kerry-McCain: Welcome To Massachusetts!,1,"['kerry-mccain', ':', 'welcome', 'to', 'massachusetts', '!']"
937,"Obama Urges Bernanke, Paulson to Fight Foreclosures, Hold Homeownership Summit",1,"['obama', 'urges', 'bernanke', ',', 'paulson', 'to', 'fight', 'foreclosures', ',', 'hold', 'homeownership', 'summit']"
938,Schneiderman suing Trump over DACA cites 'discriminatory animus',1,"['schneiderman', 'suing', 'trump', 'over', 'daca', 'cites', ""'discriminatory"", 'animus', ""'""]"
939,Americas 5 Best Governors,1,"['americas', '5', 'best', 'governors']"
940,Situation Syria Regional Refugee Response,1,"['situation', 'syria', 'regional', 'refugee', 'response']"
941,Transcript of Republican Presidential debate at the Ronald Reagan Library in Simi Valley,1,"['transcript', 'of', 'republican', 'presidential', 'debate', 'at', 'the', 'ronald', 'reagan', 'library', 'in', 'simi', 'valley']"
942,"Sec. John Kelly on Manchester investigation, keeping America safe",1,"['sec', '.', 'john', 'kelly', 'on', 'manchester', 'investigation', ',', 'keeping', 'america', 'safe']"
943,John McCain for President,1,"['john', 'mccain', 'for', 'president']"
944,alert to members on abortion coverage in the House health care bill,1,"['alert', 'to', 'members', 'on', 'abortion', 'coverage', 'in', 'the', 'house', 'health', 'care', 'bill']"
945,Terror Suspects Are Buying Guns - and the FBI Can't Stop Them,1,"['terror', 'suspects', 'are', 'buying', 'guns', '-', 'and', 'the', 'fbi', 'ca', ""n't"", 'stop', 'them']"
946,Organizing for Action,1,"['organizing', 'for', 'action']"
947,"Hannity says Obama won't even use the term ""war on terrorism""",1,"['hannity', 'says', 'obama', 'wo', ""n't"", 'even', 'use', 'the', 'term', '``', 'war', 'on', 'terrorism', ""''""]"
948,a professor of American Studies at Lynn University,1,"['a', 'professor', 'of', 'american', 'studies', 'at', 'lynn', 'university']"
949,transcript accessed via Nexis Mitt Romney Sends Taped Message to 2011 NRA Convention,1,"['transcript', 'accessed', 'via', 'nexis', 'mitt', 'romney', 'sends', 'taped', 'message', 'to', '2011', 'nra', 'convention']"
950,An Open Letter to 'All Barack Channel',1,"['an', 'open', 'letter', 'to', ""'all"", 'barack', 'channel', ""'""]"
951,"Obama for America TV Ad: ""Firms""",1,"['obama', 'for', 'america', 'tv', 'ad', ':', '``', 'firms', ""''""]"
952,roll call on Stupak amendment,1,"['roll', 'call', 'on', 'stupak', 'amendment']"
953,Pastors To Protest IRS Rules on Political Advocacy,1,"['pastors', 'to', 'protest', 'irs', 'rules', 'on', 'political', 'advocacy']"
954,"Mitch McConnell, Alison Lundergan Grimes Have 'Sharp Differences' on Campaign Finance Rules",1,"['mitch', 'mcconnell', ',', 'alison', 'lundergan', 'grimes', 'have', ""'sharp"", 'differences', ""'"", 'on', 'campaign', 'finance', 'rules']"
955,by Mark Halperin,1,"['by', 'mark', 'halperin']"
956,"Ryan's plan includes $700 billion in Medicare ""cuts,"" says Stephanie Cutter",1,"['ryan', ""'s"", 'plan', 'includes', '$', '700', 'billion', 'in', 'medicare', '``', 'cuts', ',', ""''"", 'says', 'stephanie', 'cutter']"
957,U.S. Senate: U.S. Senate Roll Call Votes 110th Congress,1,"['u.s.', 'senate', ':', 'u.s.', 'senate', 'roll', 'call', 'votes', '110th', 'congress']"
958,Table B46 Employees on nonagricultural payrolls by major industry 19552006,1,"['table', 'b46', 'employees', 'on', 'nonagricultural', 'payrolls', 'by', 'major', 'industry', '19552006']"
959,Jim DeMint on Twitter,1,"['jim', 'demint', 'on', 'twitter']"
960,"Fed Up! Our Fight to Save America from Washington, by Rick Perry",1,"['fed', 'up', '!', 'our', 'fight', 'to', 'save', 'america', 'from', 'washington', ',', 'by', 'rick', 'perry']"
961,Obama’s Health Care Speech to Congress,1,"['obama', '’', 's', 'health', 'care', 'speech', 'to', 'congress']"
962,Press release Rep Barton Democrats stimulus will waste money abuse people and lead to unintended consequences,1,"['press', 'release', 'rep', 'barton', 'democrats', 'stimulus', 'will', 'waste', 'money', 'abuse', 'people', 'and', 'lead', 'to', 'unintended', 'consequences']"
963,Summing Summertime: Part 4,1,"['summing', 'summertime', ':', 'part', '4']"
964,Laura Ingraham wrongly says claim that 90% support for gun background checks has been debunked,1,"['laura', 'ingraham', 'wrongly', 'says', 'claim', 'that', '90', '%', 'support', 'for', 'gun', 'background', 'checks', 'has', 'been', 'debunked']"
965,"Bill Clinton Says He 'Never Said A Bad Word About Senator Obama,' At mtvU's First 'Editorial Board'",1,"['bill', 'clinton', 'says', 'he', ""'never"", 'said', 'a', 'bad', 'word', 'about', 'senator', 'obama', ',', ""'"", 'at', 'mtvu', ""'s"", 'first', ""'editorial"", 'board', ""'""]"
966,Federal Election Commission filing,1,"['federal', 'election', 'commission', 'filing']"
967,Transcript of debate between Chris Coons and Christine ODonnell,1,"['transcript', 'of', 'debate', 'between', 'chris', 'coons', 'and', 'christine', 'odonnell']"
968,Transcripts,1,['transcripts']
969,Barack Obama says Mitt Romney condemned coal-fired power plants as killers,1,"['barack', 'obama', 'says', 'mitt', 'romney', 'condemned', 'coal-fired', 'power', 'plants', 'as', 'killers']"
970,The full transcript of the third presidential debate,1,"['the', 'full', 'transcript', 'of', 'the', 'third', 'presidential', 'debate']"
971,Poverty 2005 Highlights,1,"['poverty', '2005', 'highlights']"
972,Food Standards and Labeling Policy Book,1,"['food', 'standards', 'and', 'labeling', 'policy', 'book']"
973,'This Week' Transcript: Geithner,1,"[""'this"", 'week', ""'"", 'transcript', ':', 'geithner']"
974,Transcripts,1,['transcripts']
975,"Nancy Pelosi, Wicked Witch of the West",1,"['nancy', 'pelosi', ',', 'wicked', 'witch', 'of', 'the', 'west']"
976,or Degrading Treatment of Punishment Text of International Covenant on Civil and Political Rights Text of Geneva Convention relative to the Treatment of Prisoners of War Text of Geneva Convention relative to the Protection of Civilian Persons in Time of War Text of Universal Declaration of Human Rights Jay Bybee assistant attorney general,1,"['or', 'degrading', 'treatment', 'of', 'punishment', 'text', 'of', 'international', 'covenant', 'on', 'civil', 'and', 'political', 'rights', 'text', 'of', 'geneva', 'convention', 'relative', 'to', 'the', 'treatment', 'of', 'prisoners', 'of', 'war', 'text', 'of', 'geneva', 'convention', 'relative', 'to', 'the', 'protection', 'of', 'civilian', 'persons', 'in', 'time', 'of', 'war', 'text', 'of', 'universal', 'declaration', 'of', 'human', 'rights', 'jay', 'bybee', 'assistant', 'attorney', 'general']"
977,Warren Buffett says the super-rich pay lower tax rates than others,1,"['warren', 'buffett', 'says', 'the', 'super-rich', 'pay', 'lower', 'tax', 'rates', 'than', 'others']"
978,U.S. Senate: U.S. Senate Roll Call Votes 108th Congress,1,"['u.s.', 'senate', ':', 'u.s.', 'senate', 'roll', 'call', 'votes', '108th', 'congress']"
979,Jeb Bush 2016 Same Resume Right to Rise USA PAC,1,"['jeb', 'bush', '2016', 'same', 'resume', 'right', 'to', 'rise', 'usa', 'pac']"
980,"In Weekly Republican Address, Boehner Calls For “New Way Forward” Focused on Creating Jobs, Cutting Spending, & Reforming Congress",1,"['in', 'weekly', 'republican', 'address', ',', 'boehner', 'calls', 'for', '“', 'new', 'way', 'forward', '”', 'focused', 'on', 'creating', 'jobs', ',', 'cutting', 'spending', ',', '&', 'reforming', 'congress']"
981,U.S. Senate: U.S. Senate Roll Call Votes 111th Congress,1,"['u.s.', 'senate', ':', 'u.s.', 'senate', 'roll', 'call', 'votes', '111th', 'congress']"
982,Harry Reid,1,"['harry', 'reid']"
983,Video Interview with Howard Dean,1,"['video', 'interview', 'with', 'howard', 'dean']"
984,The Democratic Debate in Cleveland,1,"['the', 'democratic', 'debate', 'in', 'cleveland']"
985,Obama knows his way around a ballot -- chicagotribune.com,1,"['obama', 'knows', 'his', 'way', 'around', 'a', 'ballot', '--', 'chicagotribune.com']"
986,speech on the floor of the US House of Representatives,1,"['speech', 'on', 'the', 'floor', 'of', 'the', 'us', 'house', 'of', 'representatives']"
987,"Everything you need to know about the drone debate, in one FAQ",1,"['everything', 'you', 'need', 'to', 'know', 'about', 'the', 'drone', 'debate', ',', 'in', 'one', 'faq']"
988,WATCH LIVE: Tim Kaine and Corey Stewart meet for first U.S. Senate debate in Virginia,1,"['watch', 'live', ':', 'tim', 'kaine', 'and', 'corey', 'stewart', 'meet', 'for', 'first', 'u.s.', 'senate', 'debate', 'in', 'virginia']"
989,Web Ad A Tale of Two Mitts,1,"['web', 'ad', 'a', 'tale', 'of', 'two', 'mitts']"
990,Romney CPAC Speech: It's All About the Jobs,1,"['romney', 'cpac', 'speech', ':', 'it', ""'s"", 'all', 'about', 'the', 'jobs']"
991,Patient Protection and Affordable Care Act,1,"['patient', 'protection', 'and', 'affordable', 'care', 'act']"
992,AFP: McCain renews attacks on Obama links to radical,1,"['afp', ':', 'mccain', 'renews', 'attacks', 'on', 'obama', 'links', 'to', 'radical']"
993,Patient Protection and Affordable Care Act,1,"['patient', 'protection', 'and', 'affordable', 'care', 'act']"
